company_url,logo_url,company_name,company_description,batch_url,batch_name,industry_1_url,industry_1_url,industry_2_url,industry_2,location
https://www.ycombinator.com/companies/bolna-ai,https://bookface-images.s3.amazonaws.com/small_logos/0b089abe00badc05c8bba9c5210bd4a34f636170.png,Bolna AI,Voice AI to enable India's next billion,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,"Bengaluru, KA, India"
https://www.ycombinator.com/companies/gpt,https://bookface-images.s3.amazonaws.com/small_logos/e16ccc5827c9436c2ec14d6feb3d12e71045157d.png,Nexus,We help non-technical teams build AI agents without engineers,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,"Brussels, Brussels, Belgium"
https://www.ycombinator.com/companies/zavo,https://bookface-images.s3.amazonaws.com/small_logos/9a1286c1ed0f215411585d2faaf1c76a245ee266.png,Zavo,AI Point of Sale for Restaurants,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=Fintech,Fintech,https://www.ycombinator.com/companies?industry=Payments,Payments,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/movedot,https://bookface-images.s3.amazonaws.com/small_logos/ff366b5cf4ba792d472cf1af716e033566ff24ff.png,MOVEdot,AI Agents for Hardware Engineering,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"https://www.ycombinator.com/companies?industry=Engineering,%20Product%20and%20Design","Engineering, Product and Design","San Francisco, CA, USA"
https://www.ycombinator.com/companies/parrot,https://bookface-images.s3.amazonaws.com/small_logos/a9603ad6a62ae3ee9c8723521f8f2d852d664a89.png,Parrot,TikTok for language learning,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=Consumer,Consumer,,,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/brickwise,https://bookface-images.s3.amazonaws.com/small_logos/48c389a46401af22e7cde8396ad1941ad05a7401.png,Brickwise,AI property manager for landlords and estate agents,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=Real%20Estate%20and%20Construction,Real Estate and Construction,https://www.ycombinator.com/companies?industry=Housing%20and%20Real%20Estate,Housing and Real Estate,
https://www.ycombinator.com/companies/parse-bot,https://bookface-images.s3.amazonaws.com/small_logos/fd2b15ce8a8e404c0ec54c33a17f938963c26455.png,Parse,Build an API to interact with any website.,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,
https://www.ycombinator.com/companies/structured-ai,https://bookface-images.s3.amazonaws.com/small_logos/7b994637fa890bb7d41d69d022b3d15f6e4f3e8c.png,Structured AI,AI workforce for Construction Engineering,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=Real%20Estate%20and%20Construction,Real Estate and Construction,https://www.ycombinator.com/companies?industry=Construction,Construction,
https://www.ycombinator.com/companies/uplane,https://bookface-images.s3.amazonaws.com/small_logos/f28d39fea2309ac2fc4d42b7be088ee964dccf6a.png,Uplane,Replace marketing agencies with AI,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Marketing,Marketing,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/aircaps,https://bookface-images.s3.amazonaws.com/small_logos/839111803eb4ccce6e6e411847617a96d8d7d880.png,AirCaps,The AI copilot for in-person conversations.,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=Consumer,Consumer,,,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/brickanta,https://bookface-images.s3.amazonaws.com/small_logos/ac8a57d61fce9ed8731fd4071cfeea4356209dee.png,Brickanta,"Construction's AI platform for bid analysis, estimation and…",https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Infrastructure,Infrastructure,"Stockholm, Stockholm County, Sweden"
https://www.ycombinator.com/companies/f2,https://bookface-images.s3.amazonaws.com/small_logos/976c3cad3814111f1af6d087f0a0fe249be74b42.png,F2,The AI platform for private markets investors,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"https://www.ycombinator.com/companies?industry=Engineering,%20Product%20and%20Design","Engineering, Product and Design","New York, NY, USA"
https://www.ycombinator.com/companies/remedy,https://bookface-images.s3.amazonaws.com/small_logos/9775c990b59973e626bccf8bbb0b22ead6b88d7e.png,Remedy,AI Agents for Pharmacies,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,,,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/semiotic,https://bookface-images.s3.amazonaws.com/small_logos/d4bdfd8767934d0004a0927458374ac99619350f.png,Semiotic,Studio-Grade Design at Scale,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"https://www.ycombinator.com/companies?industry=Engineering,%20Product%20and%20Design","Engineering, Product and Design","San Francisco, CA, USA"
https://www.ycombinator.com/companies/lapis,https://bookface-images.s3.amazonaws.com/small_logos/33bd8f66dcd7e23bb8534547770b4cd40b2ffb8b.png,Lapis,"AI Image Ads for Meta, Linkedin, and Google",https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Analytics,Analytics,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/efference,https://bookface-images.s3.amazonaws.com/small_logos/5e2b6583b762823b5a584f08e551758f4d63fa39.png,Efference,We build the eyes and visual cortex for robots.,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,https://www.ycombinator.com/companies?industry=Manufacturing%20and%20Robotics,Manufacturing and Robotics,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/nox-metals,https://bookface-images.s3.amazonaws.com/small_logos/466d7bdd89d6183b6dae5d76321288d79743d24f.png,Nox Metals,Supplying America's Industrial Base,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,https://www.ycombinator.com/companies?industry=Manufacturing%20and%20Robotics,Manufacturing and Robotics,"Detroit, MI, USA"
https://www.ycombinator.com/companies/digipals,https://bookface-images.s3.amazonaws.com/small_logos/a100705513555f60b674edacd7874b01e7bef2df.png,Digipals,The future of Social in the age of AI,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=Consumer,Consumer,https://www.ycombinator.com/companies?industry=Social,Social,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/blue,https://bookface-images.s3.amazonaws.com/small_logos/90acd1189896151e269eca2dc0a6b15c7042d091.png,Blue,The first voice assistant that can control every app on your iPhone,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Consumer,Consumer,,,
https://www.ycombinator.com/companies/mixy,https://bookface-images.s3.amazonaws.com/small_logos/0b427a11c01acc7be86bdfb9bf97f62e7e9151a7.png,Mixy,Make mashups without knowing how to DJ,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=Consumer,Consumer,,,
https://www.ycombinator.com/companies/paloma,https://bookface-images.s3.amazonaws.com/small_logos/59cd4e66e87a2529fc200defa6e386523e11058a.png,Paloma,AI-native CRM for putting post-sales operations on autopilot,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/uplift-ai,https://bookface-images.s3.amazonaws.com/small_logos/4c2008e580fb1146da7922b566c2a03af87f5a0c.png,Uplift AI,Foundational Voice Models for regional languages,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,
https://www.ycombinator.com/companies/realroots,https://bookface-images.s3.amazonaws.com/small_logos/e4b72e88bef4437e7d672c23bb7e1f952c837fca.png,RealRoots,AI social app for women,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Consumer,Consumer,https://www.ycombinator.com/companies?industry=Social,Social,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/luminal,https://bookface-images.s3.amazonaws.com/small_logos/a913a7346d718d968cd73ae55003ff70433afe98.png,Luminal,Making AI run fast on any hardware.,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Infrastructure,Infrastructure,
https://www.ycombinator.com/companies/freya,https://bookface-images.s3.amazonaws.com/small_logos/cd359a60dfecfce9e7a798a4a228f08f05943dcb.png,Freya,Voice AI for Enterprises,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Fintech,Fintech,,,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/burnt,https://bookface-images.s3.amazonaws.com/small_logos/2af9e43cd6c77970b3bff5071024e812ac9ee3e0.png,burnt,Agentic Operating System for Food Supply Chain,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Supply%20Chain%20and%20Logistics,Supply Chain and Logistics,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/avent,https://bookface-images.s3.amazonaws.com/small_logos/f20519ef4506f7f0e9ff8cd9963700967e37c8c5.png,Avent,AI agents for industrial commerce,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,
https://www.ycombinator.com/companies/ruvo,https://bookface-images.s3.amazonaws.com/small_logos/1bf922f186766cb3591cc2c3c89facdcee263517.png,Ruvo,The Global Dollar App for Brazil,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Fintech,Fintech,,,"São Paulo, SP, Brazil"
https://www.ycombinator.com/companies/veritus,https://bookface-images.s3.amazonaws.com/small_logos/a784e9084818b8c7af26cd462448e7fd4415c18b.png,Veritus,AI agents for the consumer lending industry,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Fintech,Fintech,https://www.ycombinator.com/companies?industry=Credit%20and%20Lending,Credit and Lending,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/outrove,https://bookface-images.s3.amazonaws.com/small_logos/90fdf57ee767b5dd755c70594623163dda1cbae4.png,Outrove,Ultra-realistic AI Recruiter,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Recruiting%20and%20Talent,Recruiting and Talent,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/noso-labs,https://bookface-images.s3.amazonaws.com/small_logos/65242d9e142c66d4afe70eb47ebf05c1dcff789c.png,NOSO LABS,Build AI agents for field technicians to diagnose and sell 10x better,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,,,
https://www.ycombinator.com/companies/vulcan-technologies,https://bookface-images.s3.amazonaws.com/small_logos/99289e9c71cb1127d9713f9951ef029e17d28248.png,Vulcan Technologies,AI regulatory drafting and compliance,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Legal,Legal,"Austin, TX, USA"
https://www.ycombinator.com/companies/geo-ai,https://bookface-images.s3.amazonaws.com/small_logos/f1bb9d080fb903ceaca051fee53ae9b28b4bb593.png,Bizzy AI,Bizzy works 24/7 so you never miss a lead.,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Marketing,Marketing,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/spotlight-realty,https://bookface-images.s3.amazonaws.com/small_logos/677917fd980b1f33bfa85125a5b4023b60d9fa41.png,Spotlight Realty,AI powered brokerage reducing residential rental commissions in NYC…,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Real%20Estate%20and%20Construction,Real Estate and Construction,,,"New York, NY, USA"
https://www.ycombinator.com/companies/interfere,https://bookface-images.s3.amazonaws.com/small_logos/8874713141e02cb143838e685aab73861963b373.png,Interfere,Build software that never breaks,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"https://www.ycombinator.com/companies?industry=Engineering,%20Product%20and%20Design","Engineering, Product and Design","New York, NY, USA"
https://www.ycombinator.com/companies/munify,https://bookface-images.s3.amazonaws.com/small_logos/905f3adbeab084e1762af3c3a57f96b6c781d02f.png,Munify,The Cross-Border Neobank for the Middle East,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Fintech,Fintech,,,Remote
https://www.ycombinator.com/companies/rowflow,https://bookface-images.s3.amazonaws.com/small_logos/4556b19fb6feb8d4b68cc26dd6a04f18622c3c33.png,RowFlow,Replacing forms with AI conversations,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Operations,Operations,"New York, NY, USA"
https://www.ycombinator.com/companies/tectoai,https://bookface-images.s3.amazonaws.com/small_logos/660e2396a1d079a64a42ea2a4ce4b81cefd385f0.png,TectoAI,A Platform for AI Governance,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/duranium,https://bookface-images.s3.amazonaws.com/small_logos/2a84608596d6e85a1a64227a175491ef9496eb22.png,Duranium,Reshoring critical metal production,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,https://www.ycombinator.com/companies?industry=Manufacturing%20and%20Robotics,Manufacturing and Robotics,"Alameda, CA, USA"
https://www.ycombinator.com/companies/perspectives-health,https://bookface-images.s3.amazonaws.com/small_logos/d4d717434657a084785d53a7ab208f3a1b202dae.png,Perspectives Health,Automating away admin for behavioral health clinics,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,https://www.ycombinator.com/companies?industry=Healthcare%20IT,Healthcare IT,"Chicago, IL, USA"
https://www.ycombinator.com/companies/modelence,https://bookface-images.s3.amazonaws.com/small_logos/caf676672b230c36291913a0a2ddce1bd212e7b0.png,Modelence,The full-stack platform for agentic development,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Infrastructure,Infrastructure,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/magnetic,https://bookface-images.s3.amazonaws.com/small_logos/9c6be0818283f49c20fc921c3bc7db67bfb60bf5.png,Magnetic,AI Tax Preparer for CPA firms,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Productivity,Productivity,
https://www.ycombinator.com/companies/fleetline,https://bookface-images.s3.amazonaws.com/small_logos/8008d7d50f1ead47eae177bcede0c9d614312ad4.png,Fleetline,Optimizing fleet planning with data driven algorithms,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Supply%20Chain%20and%20Logistics,Supply Chain and Logistics,"New York, NY, USA"
https://www.ycombinator.com/companies/clodo,https://bookface-images.s3.amazonaws.com/small_logos/f11e383f1603855e0c14f84e4d86a8e59ed719ed.png,Clodo,Vibe GTM. Execute your outbound ideas with just a prompt,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Sales,Sales,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/stagewise,https://bookface-images.s3.amazonaws.com/small_logos/77a0945ae8c271b92f411a28c4d7ed11be60ad29.png,stagewise,The frontend coding agent for real codebases.,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"https://www.ycombinator.com/companies?industry=Engineering,%20Product%20and%20Design","Engineering, Product and Design",
https://www.ycombinator.com/companies/flywheel-ai,https://bookface-images.s3.amazonaws.com/small_logos/20c7285daed594e49818c41dd7e677796b8e4b61.png,Flywheel AI,Waymo for excavators,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,https://www.ycombinator.com/companies?industry=Manufacturing%20and%20Robotics,Manufacturing and Robotics,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/juxta,https://bookface-images.s3.amazonaws.com/small_logos/0e2406b819c520b6b5c6f58e45423c720bf0661d.png,Juxta,Building a GPS alternative 100x more powerful with no hardware needed.,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,
https://www.ycombinator.com/companies/okibi,https://bookface-images.s3.amazonaws.com/small_logos/2add42dcef83667e3ac21f0eabb0f202583f5d0c.png,Okibi,"Build AI coworkers using natural language, it's Lovable for agents",https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/dscribe-ai,https://bookface-images.s3.amazonaws.com/small_logos/741086b6ee1ac324a06d9b831065e36b5b8e9d9b.png,dScribe AI,Computer vision for bulk inventory tracking,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Supply%20Chain%20and%20Logistics,Supply Chain and Logistics,"Olathe, KS, USA"
https://www.ycombinator.com/companies/kernel,https://bookface-images.s3.amazonaws.com/small_logos/99f219c3bf45966a5083306e113e41c33e2a056a.png,Kernel,"Crazy fast, open source infra for AI agents to use the Internet",https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Infrastructure,Infrastructure,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/reacher,https://bookface-images.s3.amazonaws.com/small_logos/e18f0a8b8fff511049fe03b4ad0dc3b98bce28b5.png,Reacher,We automate creator marketing for the world's largest brands,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/certus-ai,https://bookface-images.s3.amazonaws.com/small_logos/4913536f9defe2e375acb9a499aa2ac443e9dc95.png,Certus AI,Replacing the restaurant phone line with Voice AI,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/hera-video,https://bookface-images.s3.amazonaws.com/small_logos/74b33eae20672c87a08f3ca790501128e2c07280.png,Hera,AI Motion Designer,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"https://www.ycombinator.com/companies?industry=Engineering,%20Product%20and%20Design","Engineering, Product and Design",
https://www.ycombinator.com/companies/notte,https://bookface-images.s3.amazonaws.com/small_logos/63003c4a4bcce138151403c1e186fcebf3dfa34a.png,Notte,Reliable Web Agents for Enterprise,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/pally,https://bookface-images.s3.amazonaws.com/small_logos/8122df650e86be44e74129b9b3b90d553a670985.png,Pally,Intelligent Unified Inbox + Personal CRM,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Productivity,Productivity,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/locata,https://bookface-images.s3.amazonaws.com/small_logos/c0351a7bc0e508af83b9f25fa8db67212e25a78c.png,Locata,AI Referral Automation for Primary Care Clinics,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,https://www.ycombinator.com/companies?industry=Healthcare%20IT,Healthcare IT,"New York, NY, USA"
https://www.ycombinator.com/companies/fernstone,https://bookface-images.s3.amazonaws.com/small_logos/2529eaf040180126a595ccd660f42824d36e2dae.png,Fernstone,Full-stack insurance brokerage for businesses.,https://www.ycombinator.com/companies?batch=Fall%202025,Fall 2025,https://www.ycombinator.com/companies?industry=Fintech,Fintech,https://www.ycombinator.com/companies?industry=Insurance,Insurance,"New York, NY, USA"
https://www.ycombinator.com/companies/pleom,https://bookface-images.s3.amazonaws.com/small_logos/3b1e76d8c0743b28030c0f3c37f0d0bfa7f51272.png,Pleom,Agentic Business Intelligence,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Analytics,Analytics,
https://www.ycombinator.com/companies/convexia,https://bookface-images.s3.amazonaws.com/small_logos/c68bf871c0fe363c6048343df283d9282ab990f4.png,Convexia,The world's first AI-maximalist pharma company,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,https://www.ycombinator.com/companies?industry=Drug%20Discovery%20and%20Delivery,Drug Discovery and Delivery,
https://www.ycombinator.com/companies/sigmanticai,https://bookface-images.s3.amazonaws.com/small_logos/551c81e2cf1198e6431c7a170e74ee43deff6f61.png,SigmanticAI,The Cursor for Chip Design - Delivering Silicon-Ready Chip Designs…,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"https://www.ycombinator.com/companies?industry=Engineering,%20Product%20and%20Design","Engineering, Product and Design","Dublin, CA, USA"
https://www.ycombinator.com/companies/opennote,https://bookface-images.s3.amazonaws.com/small_logos/5a57c2d57c9bd745bb44f95e1f930dda18b6c534.png,Opennote,The notebook that thinks with you.,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Consumer,Consumer,,,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/sira,https://bookface-images.s3.amazonaws.com/small_logos/76b581290f19eb08a9fc677f74b5ecc46cfd20a1.png,Sira,AI Native Rippling for Deskless Workers,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Human%20Resources,Human Resources,
https://www.ycombinator.com/companies/f4,https://bookface-images.s3.amazonaws.com/small_logos/a1af9d562299111b9e8590450d36412897ddd8f8.png,F4,Automating compliance checks for engineering drawings,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,,,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/metis,https://bookface-images.s3.amazonaws.com/small_logos/46b0762df0bb77a07e7ee5cbbad034e5c74e1cb4.png,Metis,Infrastructure to build reliable agents,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Infrastructure,Infrastructure,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/tryeden,https://bookface-images.s3.amazonaws.com/small_logos/12c60f7c48d152e63842700acbb1bf22c973bd5a.png,Eden,Autonomous Marketing AI for Ecommerce Brands,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Marketing,Marketing,"New York, NY, USA"
https://www.ycombinator.com/companies/altur,https://bookface-images.s3.amazonaws.com/small_logos/ce362aa339ed75ccb6c9572c39d69b3d181f1cc9.png,Altur,Voice AI Agents for Debt Collection,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,"Mexico City, CDMX, Mexico"
https://www.ycombinator.com/companies/pares-ai,https://bookface-images.s3.amazonaws.com/small_logos/dbbb70598f14b005aa7da32e84d2d14fed9e3e3a.png,PARES AI,Helping commercial real estate brokers find and close more deals.,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Real%20Estate%20and%20Construction,Real Estate and Construction,,,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/avelis-health,https://bookface-images.s3.amazonaws.com/small_logos/9759643303306b86f190396a0aa959a693947140.png,Avelis Health,We audit medical claims for self-insured employers and health plans.,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,https://www.ycombinator.com/companies?industry=Healthcare%20IT,Healthcare IT,
https://www.ycombinator.com/companies/nautilus,https://bookface-images.s3.amazonaws.com/small_logos/4b6ad11628869059a0e0126b6b03d41bab676578.png,Nautilus,AI platform to grow and to optimize car washes,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Sales,Sales,
https://www.ycombinator.com/companies/humoniq,https://bookface-images.s3.amazonaws.com/small_logos/5b4b4793c04b2144e6d808676c5d789049433c7b.png,Humoniq,AI-Native BPO for travel & transport,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,"San Francisco, CA, USA"
https://www.ycombinator.com/companies/palace,https://bookface-images.s3.amazonaws.com/small_logos/f6c96ba5c83b86c4246bc8f55c3a927bdde88653.png,Palace,"Palace plans, coordinates, and executes daily ops for trucking fleets",https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,https://www.ycombinator.com/companies?industry=Supply%20Chain%20and%20Logistics,Supply Chain and Logistics,"New York, NY, USA"
https://www.ycombinator.com/companies/idler,https://bookface-images.s3.amazonaws.com/small_logos/be10a2d11184480de4bc819bb87298c7d2766cce.png,Idler,Reinforcement learning environments.,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"https://www.ycombinator.com/companies?industry=Engineering,%20Product%20and%20Design","Engineering, Product and Design","San Francisco, CA, USA"
https://www.ycombinator.com/companies/floot,https://bookface-images.s3.amazonaws.com/small_logos/1f34cf0cf02c3e2059e48082daf0ddc693722515.png,Floot,The easiest way for non-coders to build apps with AI.,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"https://www.ycombinator.com/companies?industry=Engineering,%20Product%20and%20Design","Engineering, Product and Design",
https://www.ycombinator.com/companies/alara,https://bookface-images.s3.amazonaws.com/small_logos/d5adee669e859434dbf90f866697a82e1a2fc2bd.png,Alara,Procurement Platform for Dental Offices,https://www.ycombinator.com/companies?batch=Summer%202025,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,,,
